001033,4
001056,4
001644,7
001173,4
001024,4
000826,3
000663,8
000983,3
001653,7
001179,4
001102,4
001709,3
000991,3
000558,7
000437,7
001034,4
001071,4
001109,4
001727,3
001106,4
000891,3
000981,3
001167,4
000777,8
000615,8
001194,4
001666,7
000965,3
001688,3
000853,3
000920,3
001126,4
001144,4
000867,3
001162,4
000705,8
000905,3
000548,7
000939,3
001751,3
001651,7
001736,3
000603,8
001195,4
001046,4
001080,4
001023,4
000470,7
000972,3
000666,8
001020,4
001168,4
001154,4
000844,3
000609,8
001147,4
001175,4
001070,4
000989,3
001711,3
001060,4
000963,3
000924,3
000494,7
001076,4
000554,7
001171,4
000727,8
000838,3
001127,4
000813,3
001128,4
001193,4
001687,3
000728,8
000977,3
000822,3
000752,8
001011,4
001005,4
001086,4
000744,8
000715,8
001116,4
001157,4
000874,3
000686,8
001680,3
000845,3
001190,4
001138,4
000908,3
001655,7
000436,7
000833,3
000859,3
000883,3
001125,4
000505,7
000630,8
000584,7
001646,7
001025,4
000858,3
000995,3
001081,4
000643,8
001142,4
001698,3
000765,8
001004,4
000478,7
000698,8
001755,3
000633,8
000987,3
000638,8
001177,4
000517,7
000577,7
001716,3
000644,8
000448,7
000473,7
001741,3
001746,3
000692,8
001708,3
000888,3
001111,4
000782,8
000631,8
000892,3
000879,3
000911,3
000865,3
001707,3
001092,4
001018,4
000800,3
001088,4
000856,3
001176,4
000429,7
000780,8
001185,4
001702,3
000852,3
000639,8
001069,4
001043,4
001008,4
000912,3
001053,4
000746,8
001114,4
001745,3
000589,7
001132,4
001744,3
001135,4
000950,3
000540,7
000549,7
000740,8
001753,3
001652,7
000935,3
001007,4
000459,7
001031,4
000535,7
001143,4
000971,3
000927,3
000762,8
000529,7
000675,8
000614,8
000490,7
001163,4
000894,3
000625,8
000835,3
000787,8
001660,7
000877,3
000974,3
000443,7
000454,7
000776,8
000673,8
000660,8
000897,3
000915,3
001105,4
000543,7
001158,4
000997,3
001735,3
001000,4
000933,3
000525,7
001695,3
001671,7
000678,8
000699,8
000578,7
000889,3
000642,8
000435,7
000637,8
000878,3
001101,4
000793,8
000984,3
000452,7
001703,3
000460,7
001130,4
001734,3
000738,8
001014,4
001065,4
001729,3
000672,8
000769,8
000636,8
001682,3
000851,3
001681,3
000868,3
001153,4
000591,7
001022,4
000476,7
000669,8
001715,3
000909,3
000957,3
000966,3
000680,8
000441,7
000802,3
001731,3
000547,7
000840,3
001704,3
001182,4
001747,3
000975,3
001028,4
000485,7
000834,3
000536,7
001082,4
000472,7
000798,8
000918,3
000697,8
000619,8
001040,4
000594,7
000843,3
001187,4
000850,3
000839,3
000855,3
000648,8
001675,3
000857,3
001656,7
001115,4
001728,3
000684,8
000764,8
000626,8
000483,7
000829,3
001145,4
000929,3
000962,3
001196,4
000624,8
000482,7
000862,3
000553,7
001073,4
001083,4
000849,3
001057,4
000679,8
001720,3
000781,8
000495,7
000537,7
000657,8
000709,8
001038,4
000930,3
001641,7
001181,4
000524,7
001035,4
001041,4
001140,4
000561,7
001075,4
000632,8
001694,3
000428,7
001113,4
000516,7
001044,4
000656,8
001637,7
001133,4
001087,4
001670,7
001134,4
001722,3
001691,3
000606,8
000416,7
000768,8
000570,7
000948,3
001635,7
001012,4
000953,3
001739,3
001077,4
001654,7
000932,3
000996,3
000792,8
001098,4
000893,3
000618,8
000926,3
000745,8
000978,3
001170,4
