000994,3
000126,1
001377,6
000203,2
000358,2
000922,3
000357,2
001072,4
000159,1
000808,3
001228,5
000180,1
000343,2
000174,1
000968,3
001392,6
000294,2
000804,3
000151,1
000359,2
000072,1
001279,5
001197,4
000342,2
001151,4
000058,1
001119,4
000236,2
000809,3
001381,6
000986,3
000023,1
000169,1
000902,3
000836,3
000881,3
000167,1
001068,4
000388,2
000821,3
001089,4
001264,5
000260,2
000179,1
001026,4
000113,1
000875,3
000292,2
001303,6
001032,4
000959,3
000402,2
000356,2
000016,1
000354,2
001282,5
000003,1
001308,6
001096,4
001074,4
000848,3
001048,4
001358,6
000936,3
001283,5
000044,1
000316,2
000374,2
000234,2
000097,1
000238,2
001313,6
000945,3
000108,1
000053,1
001183,4
001039,4
000182,1
000054,1
000206,2
000960,3
001099,4
000098,1
001220,5
001037,4
001356,6
001218,5
001394,6
000245,2
000118,1
000998,3
000287,2
000993,3
000811,3
000801,3
000257,2
000185,1
000961,3
000944,3
001178,4
000820,3
000368,2
001049,4
000229,2
000160,1
000221,2
001295,5
000896,3
001107,4
000391,2
001336,6
000209,2
001274,5
001066,4
000043,1
000346,2
000805,3
001339,6
000814,3
000319,2
000059,1
001403,6
001093,4
001059,4
000152,1
001199,4
000317,2
000204,2
000323,2
000172,1
000210,2
000032,1
000338,2
000973,3
001222,5
000970,3
001385,6
000958,3
001003,4
001302,6
001137,4
000880,3
001159,4
000140,1
000311,2
000116,1
001267,5
001362,6
001055,4
000825,3
000282,2
000384,2
001219,5
001148,4
001033,4
001056,4
001373,6
001270,5
000372,2
001173,4
000235,2
001024,4
000314,2
000826,3
000150,1
000983,3
000020,1
000407,2
001319,6
000379,2
001179,4
001102,4
000176,1
000991,3
000211,2
001034,4
000189,1
000036,1
001071,4
001109,4
000297,2
000275,2
001106,4
000111,1
000891,3
000941,3
001167,4
001304,6
001194,4
000965,3
000103,1
000853,3
001206,5
000920,3
001126,4
001144,4
000226,2
001162,4
000905,3
000939,3
000005,1
000215,2
001372,6
001195,4
001046,4
001080,4
001023,4
000143,1
000394,2
000972,3
001168,4
001154,4
001320,6
000166,1
000844,3
000010,1
001248,5
001252,5
001272,5
000088,1
000291,2
000288,2
001365,6
001256,5
001147,4
001175,4
001070,4
000989,3
000290,2
001060,4
000963,3
000307,2
000002,1
000924,3
001375,6
001076,4
000057,1
000375,2
001314,6
000096,1
001171,4
000308,2
001327,6
000838,3
001127,4
000078,1
000813,3
000082,1
001128,4
000977,3
000822,3
000050,1
000390,2
001249,5
001260,5
001363,6
001011,4
001005,4
001376,6
001086,4
000145,1
001318,6
000812,3
001116,4
001157,4
001216,5
000392,2
000874,3
000845,3
001286,5
000095,1
001138,4
000833,3
000985,3
000859,3
000883,3
001241,5
000220,2
001337,6
000218,2
000013,1
000009,1
001367,6
000114,1
000217,2
001287,5
000361,2
000186,1
000824,3
001231,5
001025,4
000006,1
000330,2
001285,5
000858,3
001269,5
000995,3
001309,6
001233,5
000348,2
000120,1
000029,1
000035,1
001081,4
000886,3
000132,1
001384,6
000027,1
001142,4
001204,5
000037,1
000884,3
001004,4
000256,2
000353,2
000334,2
000300,2
000987,3
000310,2
000842,3
001177,4
000106,1
001254,5
000147,1
000365,2
001280,5
001310,6
000888,3
001111,4
001200,5
000892,3
000879,3
000336,2
001340,6
000028,1
000911,3
001092,4
000800,3
001088,4
000352,2
000856,3
001176,4
000313,2
000066,1
000134,1
001328,6
000852,3
000408,2
000083,1
000377,2
001069,4
000306,2
001352,6
001008,4
000912,3
000398,2
000397,2
001053,4
000225,2
001114,4
000831,3
000165,1
001132,4
000355,2
001391,6
001276,5
001135,4
000950,3
000861,3
000841,3
000331,2
000345,2
000935,3
001284,5
001007,4
001031,4
001143,4
000201,2
000305,2
000383,2
000171,1
000380,2
000971,3
000927,3
000988,3
000107,1
000931,3
000276,2
000253,2
000124,1
001163,4
000894,3
000047,1
000835,3
001329,6
000170,1
000197,1
000877,3
000974,3
000399,2
000228,2
000393,2
000205,2
000216,2
000133,1
000897,3
000915,3
001105,4
001158,4
000997,3
001000,4
000933,3
001253,5
001262,5
000063,1
000889,3
000230,2
000115,1
000026,1
001237,5
000878,3
001101,4
001234,5
000360,2
000984,3
001402,6
000241,2
000067,1
000137,1
001236,5
001130,4
001210,5
000007,1
000105,1
000259,2
000347,2
000827,3
001323,6
001014,4
000285,2
001065,4
001230,5
001257,5
000851,3
000269,2
000247,2
001153,4
001382,6
001022,4
000051,1
000937,3
001300,6
001217,5
000012,1
001238,5
000957,3
000966,3
000925,3
000802,3
001315,6
000840,3
001278,5
001383,6
001388,6
000326,2
001182,4
000139,1
000231,2
000975,3
000038,1
000301,2
000834,3
001202,5
001082,4
001346,6
001294,5
000918,3
000304,2
001317,6
001040,4
000014,1
000843,3
001187,4
000850,3
000839,3
000015,1
001335,6
000373,2
000000,1
000855,3
000371,2
000857,3
000928,3
001209,5
000089,1
000806,3
001405,6
001115,4
001203,5
000045,1
001401,6
000400,2
001307,6
001225,5
000829,3
000123,1
000130,1
000190,1
001145,4
000084,1
000929,3
000962,3
001196,4
000344,2
000862,3
001263,5
000382,2
001208,5
001073,4
001083,4
000022,1
001261,5
000901,3
000849,3
001333,6
000131,1
001057,4
000091,1
000296,2
000967,3
001370,6
001038,4
000362,2
000930,3
000090,1
000242,2
000916,3
000396,2
001181,4
000284,2
001251,5
001035,4
001140,4
000378,2
001075,4
001113,4
001366,6
001044,4
000268,2
000214,2
000279,2
000018,1
000278,2
000112,1
000191,1
000807,3
000949,3
001133,4
001087,4
001134,4
000283,2
000157,1
000370,2
000339,2
000948,3
000315,2
001250,5
001012,4
001368,6
000364,2
000052,1
000932,3
000996,3
000261,2
001098,4
000893,3
000077,1
000156,1
000926,3
000978,3
000149,1
001170,4
000100,1
000060,1
000074,1
